gpu_uuid,implementation,sequence_length,batch,heads,head_dim,mean_ms,peak_memory_gib,status
GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,naive,512,8,1,64,0.08017919957637787,0.0201416015625,SUCCESS
GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,naive,1024,8,1,64,0.3013632073998451,0.0460205078125,SUCCESS
GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,naive,2048,8,1,64,16.03512315750122,0.1446533203125,SUCCESS
GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,naive,4096,8,1,64,1.8547136068344117,0.5294189453125,SUCCESS
GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,naive,8192,8,1,64,7.2015456199646,2.0489501953125,SUCCESS
GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,naive,16384,8,1,64,28.75787181854248,8.0880126953125,SUCCESS
