elapsed_s,matmul_ms,tflops
0.007064150002406677,6.833920001983643,160.89032758019573
0.013924987000791589,6.78604793548584,162.02532581981853
0.020769241000380134,6.782976150512695,162.09870171707632
0.0275777669994568,6.752255916595459,162.8361900611111
0.034520392000558786,6.768640041351318,162.4420298699307
0.04137907499898574,6.78707218170166,162.00087435939565
0.04818885300119291,6.743680000305176,163.0432683232661
0.05520874600188108,6.74073600769043,163.11447689415215
0.062033812999288784,6.74502420425415,163.0107757185701
0.06889915899955668,6.782656192779541,162.1063483870054
0.07572216400149046,6.747136116027832,162.9597519403986
0.0825535639996815,6.743135929107666,163.05642350020088
0.08938077600032557,6.744160175323486,163.03165986464157
0.09616386199923,6.707071781158447,163.93318331030179
0.10293470500255353,6.696959972381592,164.18070771072394
0.10972111800219864,6.698847770690918,164.13444004305185
0.1165099480022036,6.7051520347595215,163.98011888114237
0.12329182200119249,6.697984218597412,164.15560143052153
0.13007173300138675,6.697984218597412,164.15560143052153
0.13685953900130698,6.696959972381592,164.18070771072394
0.14351371800148627,6.563839912414551,167.5104271961955
0.15011617799973465,6.514688014984131,168.77425676364925
0.15671796500100754,6.51478385925293,168.7717737886832
0.16331399100090493,6.5278401374816895,168.43421478151726
0.16989124099927722,6.514400005340576,168.78171848130424
0.17646682800113922,6.5136637687683105,168.8007958052631
0.18305718500050716,6.514336109161377,168.7833739849118
0.18963282299955608,6.513696193695068,168.79995552145527
0.19622913000057451,6.512639999389648,168.82733083343223
0.20279805400059558,6.500256061553955,169.14897157345985
0.20936664799955906,6.500448226928711,169.14397121434962
0.21594067300247843,6.503424167633057,169.06657161440708
0.2225081249998766,6.503424167633057,169.06657161440708
0.22931977600092068,6.505184173583984,169.02082991606247
0.23613064600067446,6.505536079406738,169.01168702399514
0.24271565100207226,6.505216121673584,169.01999982948007
0.2492968890001066,6.505248069763184,169.01916975105092
0.2559070650022477,6.506495952606201,168.9867535129391
0.2624989230025676,6.506271839141846,168.9925743897325
0.2690899500012165,6.506495952606201,168.9867535129391
0.2756853550017695,6.510591983795166,168.88043829388778
0.28226706400164403,6.505184173583984,169.02082991606247
0.28883726999993087,6.500448226928711,169.14397121434962
0.2954313539994473,6.505472183227539,169.01334704201332
0.3020750230025442,6.541312217712402,168.08731813760085
0.30870775999937905,6.541312217712402,168.08731813760085
0.31532999699993525,6.5423359870910645,168.0610152009143
0.32194419900042703,6.5412797927856445,168.08815134137015
0.3285871770021913,6.543360233306885,168.03470824963713
0.3352495489998546,6.5372161865234375,168.19263680504534
0.34192195200012065,6.543295860290527,168.03636137693778
0.34853832999942824,6.546432018280029,167.95586125476626
0.3551580420025857,6.541312217712402,168.08731813760085
0.3617822129999695,6.547455787658691,167.92959944051412
0.3683925379991706,6.5372161865234375,168.19263680504534
0.37501935399996,6.541312217712402,168.08731813760085
0.3816396670008544,6.545407772064209,167.98214352186184
0.38828984800056787,6.5423359870910645,168.0610152009143
0.3949363630017615,6.542111873626709,168.06677247579242
0.4015870549992542,6.542143821716309,168.0659517337769
0.4082312840000668,6.543263912200928,168.03718182997181
0.4148861140020017,6.57919979095459,167.1193553489078
0.4215025890007382,6.5382399559021,168.16630089929106
0.42822553000223706,6.540031909942627,168.1202237109032
0.4348364360012056,6.536191940307617,168.21899323296998
0.4415656500023033,6.541312217712402,168.08731813760085
0.44818235600178014,6.546432018280029,167.95586125476626
0.4547936720009602,6.540095806121826,168.11858119063137
0.46140468700104975,6.5372161865234375,168.19263680504534
0.46801643300204887,6.538368225097656,168.1630018259759
0.4746375499998976,6.542272090911865,168.0626565965326
0.48144669700195664,6.5381760597229,168.16794435214388
0.4882636190013727,6.5382399559021,168.16630089929106
0.4949217060020601,6.553599834442139,167.77216423828133
0.5015323120023822,6.5423359870910645,168.0610152009143
0.5081305259991495,6.505472183227539,169.01334704201332
0.5147122050002508,6.504288196563721,169.04411282957648
0.5213242540012288,6.541024208068848,168.09471923673198
0.5279549400001997,6.549503803253174,167.8770882200063
0.5345843140021316,6.547455787658691,167.92959944051412
0.54119978000017,6.54531192779541,167.98460331688688
0.5480277349997777,6.550528049468994,167.85083881369377
0.5546461570011161,6.546432018280029,167.95586125476626
0.5614588230018853,6.54307222366333,168.04210471643034
0.5680879040010041,6.545248031616211,167.98624322025864
0.5747043830015173,6.549503803253174,167.8770882200063
0.5813178050011629,6.546432018280029,167.95586125476626
0.5879298550025851,6.546432018280029,167.95586125476626
0.5945341890001146,6.546080112457275,167.96489026824085
0.6011433019994001,6.524735927581787,168.51434908316722
0.6077324780017079,6.523871898651123,168.53666731306225
0.6143216019991087,6.523903846740723,168.53584197524694
0.6209062180023466,6.518784046173096,168.66820867021622
0.6275079990009544,6.521759986877441,168.59124377290004
0.6341056810015289,6.523903846740723,168.53584197524694
0.6408906540018506,6.519807815551758,168.64172363383548
0.6475140239999746,6.520832061767578,168.61523458372267
0.6541623440025433,6.552576065063477,167.7983768304945
0.6608255120008835,6.557568073272705,167.67063879327193
0.6675134659999458,6.569983959197998,167.35377660042536
0.6742007620014192,6.568960189819336,167.3798586083743
0.6808972140024707,6.581247806549072,167.06734955062228
0.6876329830010945,6.58841609954834,166.88557783279285
0.6942864720003854,6.5576958656311035,167.66737133061363
0.7009582760001649,6.552576065063477,167.7983768304945
0.7077506339992397,6.592480182647705,166.7826974542999
0.7145164890025626,6.584159851074219,166.99345894474484
0.7212460250011645,6.56774377822876,167.41085902600858
0.727915605999442,6.547552108764648,167.9271290264613
0.7346018190000905,6.554431915283203,167.75086567185625
0.741289975001564,6.5576958656311035,167.66737133061363
0.7479914540017489,6.549503803253174,167.8770882200063
0.7547691740001028,6.616064071655273,166.18817711977104
0.7614896320010303,6.57919979095459,167.1193553489078
0.7682721689998289,6.58841609954834,166.88557783279285
0.7750363630002539,6.591487884521484,166.80780531478138
0.7817600580019644,6.5873918533325195,166.91152617856852
0.7884881620011583,6.589439868927002,166.85964962831358
0.7951519620000909,6.572832107543945,167.28125863948955
0.801880594000977,6.545407772064209,167.98214352186184
0.8087102040008176,6.620895862579346,166.06689647398503
0.8154534460009017,6.583263874053955,167.01618662277986
0.8223038950018235,6.661920070648193,165.0442539261837
0.8290861730019969,6.618112087249756,166.13674916359972
0.8358336250021239,6.610943794250488,166.31689241288677
0.8425539330019092,6.590464115142822,166.8337174084093
0.8492407250014367,6.573056221008301,167.27555505486546
0.8560384539996448,6.58406400680542,166.99588986977085
0.8627927890011051,6.663167953491211,165.01334432068512
0.8695330150003429,6.632448196411133,165.7776427671088
0.8762830910018238,6.666240215301514,164.9372948265815
0.8832697140023811,6.877823829650879,159.86330197000868
0.8902571380021982,6.871039867401123,160.02113930272904
0.897239861998969,6.863872051239014,160.1882464544957
0.9042342190005002,6.884352207183838,159.71170484692183
0.9111835090006934,6.863552093505859,160.1957139388996
0.9181236000003992,6.859615802764893,160.28763991896193
0.925086557999748,6.879903793334961,159.81497137229928
0.9320106100021803,6.850560188293457,160.49952085011887
0.9389367760013556,6.852352142333984,160.45754872742057
0.9458764959999826,6.8658881187438965,160.14120952165385
0.9527821920019051,6.820767879486084,161.20056380790422
0.9597184880003624,6.853631973266602,160.42758526643604
0.9666588690015487,6.855423927307129,160.38565075404432
0.9735911070019938,6.851424217224121,160.47928035340237
0.9805011320022459,6.824960231781006,161.10154351611178
0.9873986630009313,6.818816184997559,161.24670293871452
0.9942983360015205,6.81763219833374,161.27470590811947
1.0012036010011798,6.833216190338135,160.90689905738103
1.0081352279994462,6.8587517738342285,160.30783210008826
1.0150556010012224,6.850560188293457,160.49952085011887
1.0219739620006294,6.847487926483154,160.57153215612976
1.0289502640007413,6.884352207183838,159.71170484692183
1.035892389001674,6.856575965881348,160.35870283465434
1.0428389940025227,6.853600025177002,160.42833310039916
1.0497977539998828,6.855679988861084,160.3796603053899
1.056743508001091,6.853631973266602,160.42758526643604
1.0637149499998486,6.872064113616943,159.99728896552725
1.070684849000827,6.856704235076904,160.35570298500238
1.0776104540018423,6.849535942077637,160.52352116609092
1.0845238239999162,6.839295864105225,160.76386365248254
1.0914630650004256,6.858496189117432,160.31380603821376
1.0984166039997945,6.863872051239014,160.1882464544957
1.1053792700004124,6.867904186248779,160.09420020411622
1.112316467002529,6.859519958496094,160.28987952927554
1.1192592730003526,6.8587517738342285,160.30783210008826
1.1262368589996186,6.868991851806641,160.0688502035147
1.1333299860016268,6.818624019622803,161.2512472621747
1.140391611999803,6.790143966674805,161.9275869808164
1.1474915540020447,6.772736072540283,162.34378779854043
1.1543420939997304,6.77785587310791,162.2211578942636
1.1611998369990033,6.793216228485107,161.8543545199638
1.1680821770023613,6.811391830444336,161.42246036435617
1.1750119300013466,6.821887969970703,161.17409617629968
1.1826933529991948,7.566463947296143,145.31379987198747
1.1896263910020934,6.85756778717041,160.3355098921572
1.1965377980013727,6.842368125915527,160.69167977262
